enseignant_id,ecole_id,ief_id,ia_id,region,milieu,genre,statut,corps,anciennete,attendance_prop
T001321,E00221,IEF010,IA03,Dakar,urbain,F,contractuel,instituteur,11,0.7324978100473102
T001322,E00221,IEF010,IA03,Dakar,urbain,H,fonctionnaire,instituteur adjoint,15,0.9439356450897098
T001323,E00221,IEF010,IA03,Dakar,urbain,H,contractuel,instituteur adjoint,1,0.8983356122019504
T001324,E00221,IEF010,IA03,Dakar,urbain,H,fonctionnaire,vacataire,15,0.8959344279490037
T001325,E00221,IEF010,IA03,Dakar,urbain,F,contractuel,vacataire,2,0.8465247143919372
T001326,E00221,IEF010,IA03,Dakar,urbain,H,contractuel,instituteur,7,0.8189478967027238
T001327,E00221,IEF010,IA03,Dakar,urbain,H,fonctionnaire,instituteur,23,0.8729015667414296
T001328,E00221,IEF010,IA03,Dakar,urbain,H,contractuel,instituteur,5,0.7981545586183566
T001329,E00222,IEF027,IA06,Saint-Louis,rural,F,contractuel,instituteur adjoint,13,0.6745211187533763
T001330,E00222,IEF027,IA06,Saint-Louis,rural,H,fonctionnaire,instituteur,8,0.8682067952557856
T001331,E00222,IEF027,IA06,Saint-Louis,rural,H,fonctionnaire,instituteur adjoint,15,0.8663749137463495
T001332,E00223,IEF013,IA04,Thiès,urbain,F,contractuel,instituteur adjoint,0,0.8592872825089686
T001333,E00223,IEF013,IA04,Thiès,urbain,H,contractuel,instituteur,5,0.7901493033261058
T001334,E00223,IEF013,IA04,Thiès,urbain,H,fonctionnaire,instituteur,16,0.9081904071713878
T001335,E00223,IEF013,IA04,Thiès,urbain,F,fonctionnaire,instituteur,12,0.9115556641303642
T001336,E00223,IEF013,IA04,Thiès,urbain,H,fonctionnaire,instituteur,4,0.9108124498725234
T001337,E00223,IEF013,IA04,Thiès,urbain,H,fonctionnaire,instituteur,13,0.9070045431555428
T001338,E00223,IEF013,IA04,Thiès,urbain,F,fonctionnaire,instituteur adjoint,17,0.8946790799695615
T001339,E00223,IEF013,IA04,Thiès,urbain,F,fonctionnaire,instituteur,6,0.9073938300703649
T001340,E00223,IEF013,IA04,Thiès,urbain,F,fonctionnaire,instituteur,21,0.8959790679451167
T001341,E00224,IEF037,IA09,Fatick,rural,F,fonctionnaire,instituteur,12,0.9223541959746091
T001342,E00224,IEF037,IA09,Fatick,rural,H,contractuel,instituteur adjoint,0,0.8634279592293663
T001343,E00224,IEF037,IA09,Fatick,rural,H,fonctionnaire,instituteur adjoint,10,0.8803857401640854
T001344,E00225,IEF007,IA02,Dakar,urbain,H,contractuel,instituteur,11,0.6682824172302789
T001345,E00225,IEF007,IA02,Dakar,urbain,H,fonctionnaire,vacataire,8,0.8375761932443017
T001346,E00225,IEF007,IA02,Dakar,urbain,F,contractuel,vacataire,0,0.78286286288098506
T001347,E00225,IEF007,IA02,Dakar,urbain,H,fonctionnaire,instituteur,20,0.7854005437973202
T001348,E00225,IEF007,IA02,Dakar,urbain,F,fonctionnaire,instituteur adjoint,12,0.7329756165638589
T001349,E00225,IEF007,IA02,Dakar,urbain,F,fonctionnaire,instituteur,13,0.9058214530558296
T001350,E00225,IEF007,IA02,Dakar,urbain,H,fonctionnaire,instituteur,19,0.8894167722435722
T001351,E00225,IEF007,IA02,Dakar,urbain,H,fonctionnaire,instituteur adjoint,15,0.8500166749685512
T001352,E00225,IEF007,IA02,Dakar,urbain,H,contractuel,instituteur,11,0.7505267283641663
T001353,E00225,IEF007,IA02,Dakar,urbain,H,contractuel,instituteur adjoint,3,0.7126407078459591
T001354,E00225,IEF007,IA02,Dakar,urbain,H,fonctionnaire,instituteur,5,0.7840955801513112
T001355,E00225,IEF007,IA02,Dakar,urbain,F,contractuel,instituteur,1,0.7668960106749371
T001356,E00225,IEF007,IA02,Dakar,urbain,H,fonctionnaire,instituteur,15,0.871651155247258
T001357,E00225,IEF007,IA02,Dakar,urbain,F,fonctionnaire,instituteur adjoint,13,0.5252159002559378
T001358,E00225,IEF007,IA02,Dakar,urbain,H,fonctionnaire,instituteur adjoint,12,0.7366529009911909
T001359,E00226,IEF026,IA06,Saint-Louis,urbain,F,fonctionnaire,instituteur,8,0.7799463243136382
T001360,E00226,IEF026,IA06,Saint-Louis,urbain,F,contractuel,instituteur,3,0.6923339325000284
T001361,E00226,IEF026,IA06,Saint-Louis,urbain,H,fonctionnaire,instituteur adjoint,13,0.9336890083542009
T001362,E00226,IEF026,IA06,Saint-Louis,urbain,H,contractuel,instituteur,15,0.8223487258062304
T001363,E00226,IEF026,IA06,Saint-Louis,urbain,F,contractuel,instituteur,8,0.860494086180138
T001364,E00226,IEF026,IA06,Saint-Louis,urbain,F,fonctionnaire,instituteur,12,0.6893515047057773
T001365,E00226,IEF026,IA06,Saint-Louis,urbain,F,fonctionnaire,instituteur adjoint,12,0.8120235069862246
T001366,E00226,IEF026,IA06,Saint-Louis,urbain,H,fonctionnaire,instituteur,21,0.8978022150214771
T001367,E00226,IEF026,IA06,Saint-Louis,urbain,H,contractuel,vacataire,11,0.8915456554091629
T001368,E00226,IEF026,IA06,Saint-Louis,urbain,F,contractuel,instituteur,10,0.7957711270901583
T001369,E00227,IEF038,IA09,Fatick,urbain,H,fonctionnaire,instituteur,18,0.9788048186287016
T001370,E00227,IEF038,IA09,Fatick,urbain,H,fonctionnaire,instituteur,10,0.8973300392442143
T001371,E00227,IEF038,IA09,Fatick,urbain,F,fonctionnaire,instituteur,0,0.9564916420613339
T001372,E00227,IEF038,IA09,Fatick,urbain,F,contractuel,vacataire,2,0.8656918227140193
T001373,E00227,IEF038,IA09,Fatick,urbain,F,contractuel,vacataire,1,0.8240902963518222
T001374,E00227,IEF038,IA09,Fatick,urbain,F,fonctionnaire,instituteur,20,0.9077172203342712
T001375,E00227,IEF038,IA09,Fatick,urbain,H,fonctionnaire,instituteur,10,0.9442303109234712
T001376,E00228,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur adjoint,12,0.9403606000345506
T001377,E00228,IEF002,IA01,Dakar,urbain,H,fonctionnaire,instituteur,15,0.8983205702804098
T001378,E00228,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur,21,0.9022558421457749
T001379,E00228,IEF002,IA01,Dakar,urbain,H,contractuel,vacataire,3,0.9620071835364862
T001380,E00228,IEF002,IA01,Dakar,urbain,H,contractuel,instituteur,5,0.9526695121757787
T001381,E00228,IEF002,IA01,Dakar,urbain,H,fonctionnaire,vacataire,3,0.8866114527486243
T001382,E00228,IEF002,IA01,Dakar,urbain,H,fonctionnaire,instituteur,16,0.9273204430747455
T001383,E00228,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur adjoint,8,0.8929099529419727
T001384,E00228,IEF002,IA01,Dakar,urbain,H,contractuel,instituteur adjoint,5,0.9455015870277995
T001385,E00228,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur adjoint,10,0.9247021750032592
T001386,E00228,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur,8,0.8353456596390736
T001387,E00229,IEF052,IA14,Matam,urbain,H,fonctionnaire,instituteur,14,0.8523878032939458
T001388,E00229,IEF052,IA14,Matam,urbain,H,fonctionnaire,instituteur adjoint,11,0.7365452994945126
T001389,E00229,IEF052,IA14,Matam,urbain,H,contractuel,instituteur,10,0.6846432699700918
T001390,E00229,IEF052,IA14,Matam,urbain,F,fonctionnaire,vacataire,10,0.7561883594161911
T001391,E00229,IEF052,IA14,Matam,urbain,F,fonctionnaire,instituteur adjoint,4,0.7911804441321156
T001392,E00229,IEF052,IA14,Matam,urbain,H,fonctionnaire,instituteur adjoint,13,0.7362759903638845
T001393,E00229,IEF052,IA14,Matam,urbain,H,contractuel,instituteur adjoint,13,0.7637511950509399
T001394,E00230,IEF002,IA01,Dakar,urbain,H,fonctionnaire,vacataire,14,0.9326098544044978
T001395,E00230,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur,6,0.9419713412051165
T001396,E00230,IEF002,IA01,Dakar,urbain,H,contractuel,instituteur,9,0.9612802730192559
T001397,E00230,IEF002,IA01,Dakar,urbain,H,contractuel,vacataire,1,0.830520202713922
T001398,E00230,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur,6,0.8346350538816715
T001399,E00230,IEF002,IA01,Dakar,urbain,H,fonctionnaire,instituteur adjoint,18,0.8427017327418269
T001400,E00230,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur adjoint,16,0.9744747071380981
T001401,E00230,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur,5,0.9731814099968278
T001402,E00230,IEF002,IA01,Dakar,urbain,F,contractuel,instituteur,1,0.8062383780336037
T001403,E00230,IEF002,IA01,Dakar,urbain,F,contractuel,instituteur adjoint,8,0.9219410996039513
T001404,E00230,IEF002,IA01,Dakar,urbain,F,fonctionnaire,instituteur adjoint,2,0.9356804450472344
T001405,E00231,IEF041,IA10,Kaffrine,rural,H,contractuel,vacataire,10,0.5397468007235013
T001406,E00231,IEF041,IA10,Kaffrine,rural,H,fonctionnaire,vacataire,16,0.7393682410740092
T001407,E00231,IEF041,IA10,Kaffrine,rural,H,contractuel,instituteur,4,0.7051805089269083
T001408,E00232,IEF049,IA13,Tambacounda,rural,F,fonctionnaire,instituteur,10,0.7969491219204435
T001409,E00232,IEF049,IA13,Tambacounda,rural,H,contractuel,instituteur,9,0.48062026939224756
T001410,E00232,IEF049,IA13,Tambacounda,rural,F,contractuel,vacataire,5,0.7166238199593268
T001411,E00232,IEF049,IA13,Tambacounda,rural,F,contractuel,instituteur adjoint,1,0.4338896554054331
T001412,E00232,IEF049,IA13,Tambacounda,rural,F,contractuel,instituteur adjoint,0,0.7213199744182527
T001413,E00232,IEF049,IA13,Tambacounda,rural,H,contractuel,instituteur,2,0.5326831855120658
T001414,E00233,IEF036,IA09,Fatick,urbain,H,fonctionnaire,instituteur adjoint,15,0.9096674541658721
T001415,E00233,IEF036,IA09,Fatick,urbain,F,contractuel,instituteur adjoint,5,0.9604511545069748
T001416,E00233,IEF036,IA09,Fatick,urbain,H,fonctionnaire,vacataire,14,0.9229509677581874
T001417,E00233,IEF036,IA09,Fatick,urbain,H,fonctionnaire,instituteur,15,0.9077072721096756
T001418,E00233,IEF036,IA09,Fatick,urbain,H,contractuel,vacataire,0,0.8569981373503766
T001419,E00233,IEF036,IA09,Fatick,urbain,F,fonctionnaire,instituteur adjoint,16,0.8839395206784598
T001420,E00233,IEF036,IA09,Fatick,urbain,H,fonctionnaire,vacataire,11,0.8912775223378275
T001421,E00233,IEF036,IA09,Fatick,urbain,F,fonctionnaire,instituteur adjoint,14,0.937873670054308
T001422,E00233,IEF036,IA09,Fatick,urbain,F,contractuel,instituteur,3,0.793813831320441
T001423,E00233,IEF036,IA09,Fatick,urbain,F,fonctionnaire,instituteur,2,0.9406551861026226
T001424,E00233,IEF036,IA09,Fatick,urbain,H,contractuel,instituteur,9,0.8480951420913605
T001425,E00233,IEF036,IA09,Fatick,urbain,H,fonctionnaire,instituteur adjoint,7,0.9473164045647657
T001426,E00233,IEF036,IA09,Fatick,urbain,F,contractuel,instituteur,5,0.8771648615471068
T001427,E00234,IEF030,IA07,Kaolack,rural,H,fonctionnaire,instituteur,13,0.949519457889573
T001428,E00234,IEF030,IA07,Kaolack,rural,F,contractuel,instituteur adjoint,18,0.8100498363780861
T001429,E00235,IEF029,IA07,Kaolack,urbain,F,contractuel,instituteur,7,0.7777399579172242
T001430,E00235,IEF029,IA07,Kaolack,urbain,F,fonctionnaire,vacataire,13,0.8875321381994936
T001431,E00235,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur,8,0.6584453203114263
T001432,E00235,IEF029,IA07,Kaolack,urbain,H,contractuel,vacataire,0,0.8901362933706704
T001433,E00235,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur adjoint,4,0.8856438702755227
T001434,E00235,IEF029,IA07,Kaolack,urbain,F,fonctionnaire,instituteur adjoint,12,0.9150287701474826
T001435,E00235,IEF029,IA07,Kaolack,urbain,F,fonctionnaire,instituteur adjoint,8,0.9006258627442922
T001436,E00235,IEF029,IA07,Kaolack,urbain,H,contractuel,instituteur,1,0.6495011160016442
T001437,E00235,IEF029,IA07,Kaolack,urbain,H,fonctionnaire,instituteur adjoint,7,0.8483407615793851
T001438,E00236,IEF033,IA08,Louga,urbain,F,fonctionnaire,instituteur,15,0.6731066273540409
T001439,E00236,IEF033,IA08,Louga,urbain,H,contractuel,instituteur adjoint,10,0.6451141059406007
T001440,E00236,IEF033,IA08,Louga,urbain,H,fonctionnaire,instituteur adjoint,10,0.8378400547455122
T001441,E00237,IEF017,IA04,Thiès,urbain,F,fonctionnaire,instituteur adjoint,10,0.9298999623656229
T001442,E00237,IEF017,IA04,Thiès,urbain,H,contractuel,instituteur,5,0.7678041283067064
T001443,E00237,IEF017,IA04,Thiès,urbain,H,fonctionnaire,instituteur,19,0.9369729610322683
T001444,E00237,IEF017,IA04,Thiès,urbain,H,contractuel,instituteur,9,0.9294254481279163
T001445,E00237,IEF017,IA04,Thiès,urbain,F,contractuel,instituteur,0,0.7746503643035724
T001446,E00237,IEF017,IA04,Thiès,urbain,H,fonctionnaire,instituteur,15,0.830430674893737
T001447,E00237,IEF017,IA04,Thiès,urbain,H,fonctionnaire,instituteur,16,0.9586750664504453
T001448,E00237,IEF017,IA04,Thiès,urbain,F,contractuel,instituteur,9,0.9264597545548358
T001449,E00237,IEF017,IA04,Thiès,urbain,H,fonctionnaire,instituteur,27,0.9305833578685675
T001450,E00238,IEF004,IA01,Dakar,urbain,H,fonctionnaire,instituteur adjoint,5,0.9545454568195012
T001451,E00238,IEF004,IA01,Dakar,urbain,F,contractuel,instituteur adjoint,8,0.860179498248183
T001452,E00238,IEF004,IA01,Dakar,urbain,F,contractuel,vacataire,9,0.8549135885072486
T001453,E00238,IEF004,IA01,Dakar,urbain,H,fonctionnaire,instituteur adjoint,14,0.91052118926537
T001454,E00239,IEF035,IA08,Louga,rural,H,fonctionnaire,instituteur adjoint,11,0.8176704239818833
T001455,E00239,IEF035,IA08,Louga,rural,H,fonctionnaire,instituteur,15,0.7275756289913362
T001456,E00239,IEF035,IA08,Louga,rural,H,contractuel,instituteur adjoint,8,0.6528232587652154
T001457,E00240,IEF017,IA04,Thiès,rural,F,fonctionnaire,instituteur adjoint,4,0.9480313735008119
T001458,E00240,IEF017,IA04,Thiès,rural,H,contractuel,vacataire,0,0.836605814148613
T001459,E00240,IEF017,IA04,Thiès,rural,H,contractuel,instituteur,11,0.8620611162165629
T001460,E00240,IEF017,IA04,Thiès,rural,H,contractuel,instituteur,4,0.7503898249291652
T001461,E00240,IEF017,IA04,Thiès,rural,H,fonctionnaire,instituteur,8,0.9449663368590956
T001462,E00241,IEF037,IA09,Fatick,urbain,F,fonctionnaire,vacataire,8,0.8380402023997734
T001463,E00241,IEF037,IA09,Fatick,urbain,F,fonctionnaire,vacataire,11,0.840486478124363
T001464,E00241,IEF037,IA09,Fatick,urbain,H,contractuel,instituteur,9,0.7945344211695998
T001465,E00241,IEF037,IA09,Fatick,urbain,F,fonctionnaire,instituteur,10,0.9090175882050989
T001466,E00241,IEF037,IA09,Fatick,urbain,F,contractuel,vacataire,11,0.8253813628051677
T001467,E00241,IEF037,IA09,Fatick,urbain,F,contractuel,vacataire,2,0.8798673722553407
T001468,E00241,IEF037,IA09,Fatick,urbain,H,fonctionnaire,instituteur adjoint,14,0.9147343563639666
T001469,E00241,IEF037,IA09,Fatick,urbain,F,fonctionnaire,vacataire,6,0.8391790758958749
T001470,E00241,IEF037,IA09,Fatick,urbain,F,fonctionnaire,instituteur,15,0.9334519731844195
T001471,E00241,IEF037,IA09,Fatick,urbain,H,contractuel,instituteur,12,0.9009423019781033
T001472,E00241,IEF037,IA09,Fatick,urbain,H,contractuel,instituteur adjoint,12,0.8958294939516338
T001473,E00241,IEF037,IA09,Fatick,urbain,F,fonctionnaire,instituteur,13,0.9198897889462989
T001474,E00241,IEF037,IA09,Fatick,urbain,H,contractuel,vacataire,0,0.8430788467595559
T001475,E00241,IEF037,IA09,Fatick,urbain,F,fonctionnaire,instituteur,16,0.934206223280096
T001476,E00241,IEF037,IA09,Fatick,urbain,F,fonctionnaire,instituteur adjoint,24,0.9222178423160373
T001477,E00241,IEF037,IA09,Fatick,urbain,F,contractuel,instituteur adjoint,8,0.7347856848687009
T001478,E00241,IEF037,IA09,Fatick,urbain,H,contractuel,vacataire,10,0.7943616819634811
T001479,E00241,IEF037,IA09,Fatick,urbain,F,fonctionnaire,vacataire,17,0.8399195614618276
T001480,E00242,IEF036,IA09,Fatick,urbain,H,fonctionnaire,instituteur adjoint,21,0.9448543369167797
T001481,E00242,IEF036,IA09,Fatick,urbain,F,fonctionnaire,instituteur adjoint,1,0.8929990952258483
T001482,E00242,IEF036,IA09,Fatick,urbain,F,fonctionnaire,instituteur adjoint,19,0.9416330764643007
T001483,E00242,IEF036,IA09,Fatick,urbain,F,fonctionnaire,instituteur,8,0.9245578728688738
T001484,E00242,IEF036,IA09,Fatick,urbain,H,fonctionnaire,instituteur,6,0.8695808217704247
T001485,E00242,IEF036,IA09,Fatick,urbain,F,fonctionnaire,instituteur,6,0.7828920468713045
T001486,E00242,IEF036,IA09,Fatick,urbain,H,fonctionnaire,instituteur,4,0.94610061460893
T001487,E00242,IEF036,IA09,Fatick,urbain,H,contractuel,instituteur,0,0.8200076457753304
T001488,E00242,IEF036,IA09,Fatick,urbain,F,contractuel,instituteur,2,0.8727784033841728
T001489,E00242,IEF036,IA09,Fatick,urbain,F,fonctionnaire,instituteur adjoint,8,0.9557542289536607
T001490,E00242,IEF036,IA09,Fatick,urbain,H,fonctionnaire,instituteur adjoint,17,0.9549733904350572
T001491,E00243,IEF034,IA08,Louga,urbain,F,contractuel,vacataire,16,0.5749374405569344
T001492,E00243,IEF034,IA08,Louga,urbain,H,contractuel,instituteur adjoint,5,0.7031146194131608
T001493,E00243,IEF034,IA08,Louga,urbain,F,fonctionnaire,instituteur,14,0.870930473453179
T001494,E00243,IEF034,IA08,Louga,urbain,F,contractuel,vacataire,3,0.6606250582068589
T001495,E00243,IEF034,IA08,Louga,urbain,H,contractuel,instituteur,1,0.5834591329510743
T001496,E00243,IEF034,IA08,Louga,urbain,F,contractuel,instituteur,4,0.7132239292068199
T001497,E00243,IEF034,IA08,Louga,urbain,H,contractuel,instituteur,12,0.6052290552827804
T001498,E00244,IEF019,IA04,Thiès,urbain,H,contractuel,instituteur adjoint,9,0.9328210076221447
T001499,E00244,IEF019,IA04,Thiès,urbain,H,fonctionnaire,instituteur,14,0.9545157802466461
T001500,E00244,IEF019,IA04,Thiès,urbain,F,contractuel,instituteur,1,0.8437456109577934
T001501,E00244,IEF019,IA04,Thiès,urbain,H,contractuel,instituteur,1,0.8795505307884631
T001502,E00244,IEF019,IA04,Thiès,urbain,F,contractuel,vacataire,2,0.8760835379645083
T001503,E00244,IEF019,IA04,Thiès,urbain,H,fonctionnaire,instituteur,7,0.8910530525594565
T001504,E00244,IEF019,IA04,Thiès,urbain,H,fonctionnaire,instituteur,3,0.8781543639714879
T001505,E00244,IEF019,IA04,Thiès,urbain,H,contractuel,instituteur adjoint,3,0.8792979336979848
T001506,E00244,IEF019,IA04,Thiès,urbain,F,contractuel,instituteur,3,0.8995800023613072
T001507,E00245,IEF013,IA04,Thiès,rural,F,contractuel,vacataire,10,0.7014885567026934
T001508,E00245,IEF013,IA04,Thiès,rural,H,contractuel,instituteur,6,0.7829185681824485
T001509,E00245,IEF013,IA04,Thiès,rural,H,contractuel,vacataire,11,0.8966629917095332
T001510,E00245,IEF013,IA04,Thiès,rural,F,fonctionnaire,instituteur adjoint,18,0.9005076370601233
T001511,E00245,IEF013,IA04,Thiès,rural,H,contractuel,instituteur adjoint,0,0.8886020610412122
T001512,E00245,IEF013,IA04,Thiès,rural,F,contractuel,vacataire,10,0.860717628208507
T001513,E00246,IEF001,IA01,Dakar,urbain,H,fonctionnaire,instituteur,10,0.9427951294322184
T001514,E00246,IEF001,IA01,Dakar,urbain,H,fonctionnaire,instituteur adjoint,20,0.9684386296846559
T001515,E00246,IEF001,IA01,Dakar,urbain,H,fonctionnaire,vacataire,23,0.8651344609624422
T001516,E00246,IEF001,IA01,Dakar,urbain,H,contractuel,instituteur,12,0.883510004364116
T001517,E00246,IEF001,IA01,Dakar,urbain,F,fonctionnaire,vacataire,18,0.9335767181935031
T001518,E00246,IEF001,IA01,Dakar,urbain,F,fonctionnaire,instituteur,4,0.8910731788784284
T001519,E00246,IEF001,IA01,Dakar,urbain,F,contractuel,instituteur adjoint,11,0.9236384024110036
T001520,E00246,IEF001,IA01,Dakar,urbain,H,contractuel,instituteur,14,0.8772568852038807
T001521,E00246,IEF001,IA01,Dakar,urbain,F,fonctionnaire,instituteur,21,0.9084076410625763
T001522,E00246,IEF001,IA01,Dakar,urbain,H,contractuel,vacataire,0,0.8540313926889759
T001523,E00246,IEF001,IA01,Dakar,urbain,H,fonctionnaire,instituteur adjoint,23,0.8840404369706693
T001524,E00246,IEF001,IA01,Dakar,urbain,F,fonctionnaire,instituteur,15,0.9298512445422348
T001525,E00247,IEF054,IA15,Sédhiou,rural,H,contractuel,vacataire,6,0.7469584697255232
T001526,E00247,IEF054,IA15,Sédhiou,rural,H,contractuel,instituteur adjoint,0,0.47843508498854803
T001527,E00247,IEF054,IA15,Sédhiou,rural,H,contractuel,instituteur,4,0.6219813820589716
T001528,E00247,IEF054,IA15,Sédhiou,rural,H,contractuel,instituteur adjoint,3,0.5292023395022825
T001529,E00247,IEF054,IA15,Sédhiou,rural,H,fonctionnaire,instituteur adjoint,21,0.6841901837393412
T001530,E00248,IEF037,IA09,Fatick,rural,H,fonctionnaire,instituteur adjoint,19,0.871853505570004
T001531,E00248,IEF037,IA09,Fatick,rural,H,fonctionnaire,instituteur adjoint,16,0.9326816372360335
T001532,E00248,IEF037,IA09,Fatick,rural,F,contractuel,instituteur adjoint,15,0.8956785179519207
T001533,E00248,IEF037,IA09,Fatick,rural,H,contractuel,instituteur,0,0.9059914716297374
T001534,E00248,IEF037,IA09,Fatick,rural,H,fonctionnaire,instituteur,20,0.9261973772118928
T001535,E00248,IEF037,IA09,Fatick,rural,H,contractuel,instituteur adjoint,1,0.887274144160651
T001536,E00248,IEF037,IA09,Fatick,rural,H,fonctionnaire,instituteur adjoint,4,0.9603433341199515
T001537,E00248,IEF037,IA09,Fatick,rural,H,fonctionnaire,instituteur,14,0.8843855702066109
T001538,E00249,IEF040,IA10,Kaffrine,rural,H,contractuel,instituteur adjoint,6,0.380327581884772
T001539,E00249,IEF040,IA10,Kaffrine,rural,H,contractuel,instituteur,3,0.5163620389950544
T001540,E00249,IEF040,IA10,Kaffrine,rural,H,contractuel,instituteur,3,0.6262440816340372
T001541,E00249,IEF040,IA10,Kaffrine,rural,F,contractuel,instituteur,9,0.5398029653029004
T001542,E00249,IEF040,IA10,Kaffrine,rural,H,contractuel,instituteur,7,0.562944069074022
T001543,E00250,IEF027,IA06,Saint-Louis,rural,H,contractuel,instituteur adjoint,5,0.8169487894484836
T001544,E00250,IEF027,IA06,Saint-Louis,rural,H,contractuel,instituteur adjoint,17,0.7155884058528983
